"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"70",70,-0.06,0.14,-0.37,-0.04,0.19,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"71",71,-0.07,0.15,-0.42,-0.05,0.2,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"72",72,-0.08,0.16,-0.44,-0.05,0.21,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"73",73,-0.08,0.16,-0.44,-0.05,0.21,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"74",74,-0.08,0.18,-0.49,-0.05,0.26,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"75",75,-0.08,0.19,-0.5,-0.05,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"76",76,-0.08,0.19,-0.5,-0.05,0.27,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"77",77,-0.08,0.19,-0.51,-0.05,0.28,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"78",78,-0.08,0.2,-0.52,-0.05,0.29,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"79",79,-0.07,0.15,-0.41,-0.04,0.2,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"80",80,-0.07,0.16,-0.43,-0.04,0.22,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"81",81,-0.04,0.19,-0.46,-0.03,0.34,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"82",82,-0.04,0.2,-0.46,-0.02,0.36,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"83",83,-0.07,0.17,-0.46,-0.05,0.23,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"84",84,-0.08,0.21,-0.56,-0.05,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"85",85,0.03,0.18,-0.32,0.02,0.43,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"86",86,0.04,0.22,-0.39,0.02,0.52,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"87",87,0.01,0.09,-0.17,0.01,0.22,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"88",88,0.16,0.15,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"89",89,0.16,0.15,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"90",90,0.16,0.15,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"91",91,0.16,0.16,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"92",92,0.16,0.16,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"93",93,0.16,0.16,-0.07,0.14,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"94",94,0.16,0.19,-0.13,0.13,0.58,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"95",95,0.17,0.18,-0.12,0.13,0.58,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"96",96,0.17,0.16,-0.07,0.14,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"97",97,0.17,0.16,-0.07,0.14,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"98",98,0.17,0.16,-0.07,0.15,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"99",99,0.17,0.16,-0.07,0.15,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"100",100,0.18,0.19,-0.1,0.15,0.61,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"101",101,0.18,0.19,-0.1,0.15,0.61,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"102",102,0.17,0.16,-0.07,0.14,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"103",103,0.18,0.19,-0.11,0.15,0.6,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"104",104,0.16,0.15,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"105",105,0.16,0.16,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"106",106,0.16,0.16,-0.07,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"107",107,0.15,0.18,-0.15,0.12,0.56,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"108",108,0.16,0.16,-0.08,0.14,0.5,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"109",109,0.16,0.16,-0.08,0.13,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"110",110,0.16,0.16,-0.09,0.13,0.51,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"111",111,0,0.12,-0.25,0,0.25,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"112",112,0.02,0.22,-0.43,0.01,0.49,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"113",113,0.02,0.22,-0.44,0.01,0.5,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"114",114,-0.02,0.19,-0.45,-0.01,0.37,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"115",115,-0.03,0.21,-0.49,-0.02,0.38,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"116",116,-0.02,0.2,-0.46,-0.01,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"117",117,-0.02,0.21,-0.46,-0.01,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"118",118,0,0.04,-0.09,0,0.08,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"119",119,0,0.04,-0.1,0,0.09,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"120",120,0,0.07,-0.15,0,0.14,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"121",121,-0.02,0.16,-0.37,-0.02,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"122",122,-0.02,0.16,-0.37,-0.02,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"123",123,-0.02,0.16,-0.37,-0.02,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"124",124,-0.02,0.16,-0.37,-0.02,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"125",125,-0.02,0.16,-0.37,-0.02,0.3,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"126",126,-0.02,0.16,-0.37,-0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"127",127,-0.02,0.16,-0.36,-0.01,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"128",128,-0.02,0.16,-0.36,-0.01,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"129",129,-0.02,0.16,-0.36,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"130",130,-0.02,0.16,-0.36,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"131",131,-0.01,0.17,-0.37,-0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"132",132,-0.01,0.17,-0.37,-0.01,0.33,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"133",133,-0.02,0.17,-0.37,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"134",134,-0.02,0.17,-0.37,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"135",135,-0.03,0.17,-0.39,-0.02,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"136",136,-0.02,0.16,-0.37,-0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"137",137,-0.02,0.17,-0.37,-0.02,0.31,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"138",138,-0.02,0.17,-0.38,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"139",139,-0.02,0.17,-0.38,-0.01,0.32,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"140",140,0,0.07,-0.16,0,0.15,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"141",141,0.13,0.29,-0.38,0.08,0.8,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"142",142,-0.3,0.33,-1.06,-0.23,0.17,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"143",143,-0.3,0.34,-1.08,-0.24,0.17,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"144",144,-0.02,0.29,-0.64,-0.01,0.59,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"145",145,-0.11,0.3,-0.82,-0.06,0.44,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"146",146,-0.06,0.12,-0.33,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"147",147,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"148",148,-0.06,0.12,-0.33,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"149",149,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"150",150,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"151",151,-0.06,0.12,-0.33,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"152",152,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"153",153,-0.07,0.12,-0.33,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"154",154,-0.06,0.12,-0.33,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"155",155,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"156",156,-0.06,0.12,-0.33,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"157",157,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"158",158,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"159",159,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"160",160,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"161",161,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"162",162,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"163",163,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"164",164,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"165",165,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"166",166,-0.07,0.12,-0.34,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"167",167,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"168",168,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"169",169,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"170",170,-0.06,0.12,-0.33,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"171",171,-0.07,0.12,-0.34,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"172",172,-0.07,0.13,-0.35,-0.05,0.15,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"173",173,-0.07,0.12,-0.34,-0.05,0.16,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"174",174,-0.06,0.12,-0.34,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"175",175,-0.06,0.12,-0.33,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"176",176,-0.06,0.12,-0.32,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"177",177,-0.06,0.12,-0.33,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"178",178,-0.06,0.12,-0.32,-0.04,0.18,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"179",179,-0.06,0.12,-0.33,-0.04,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"180",180,-0.07,0.13,-0.37,-0.05,0.17,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"181",181,0.01,0.19,-0.38,0.01,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"182",182,0.02,0.19,-0.37,0.01,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"183",183,0.02,0.19,-0.37,0.01,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"184",184,0.02,0.19,-0.36,0.01,0.42,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"185",185,0.02,0.19,-0.36,0.01,0.43,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"186",186,0.01,0.19,-0.38,0.01,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"187",187,0,0.19,-0.39,0,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"188",188,0.01,0.19,-0.37,0.01,0.41,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"189",189,0.01,0.19,-0.39,0,0.4,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"190",190,0.04,0.2,-0.36,0.03,0.49,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"191",191,0.04,0.2,-0.36,0.02,0.49,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"192",192,0.04,0.2,-0.36,0.03,0.49,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"193",193,0.04,0.2,-0.37,0.02,0.49,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"194",194,0.05,0.21,-0.35,0.03,0.51,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"195",195,0.05,0.21,-0.35,0.03,0.51,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"196",196,-0.1,0.23,-0.63,-0.06,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"197",197,-0.1,0.23,-0.63,-0.06,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"198",198,-0.1,0.23,-0.63,-0.06,0.31,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"199",199,-0.09,0.23,-0.61,-0.05,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"200",200,0.04,0.24,-0.44,0.02,0.59,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"201",201,0.03,0.24,-0.46,0.02,0.57,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"202",202,0.07,0.25,-0.4,0.04,0.64,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"203",203,0.07,0.23,-0.37,0.04,0.58,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"204",204,0.07,0.23,-0.36,0.04,0.6,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"205",205,0.07,0.23,-0.36,0.04,0.59,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"206",206,0.03,0.23,-0.44,0.02,0.54,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"207",207,-0.03,0.24,-0.55,-0.01,0.46,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"208",208,-0.04,0.24,-0.57,-0.02,0.45,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"209",209,-0.06,0.2,-0.51,-0.04,0.32,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"210",210,-0.08,0.2,-0.54,-0.05,0.29,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"211",211,-0.08,0.2,-0.53,-0.05,0.29,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"212",212,-0.08,0.2,-0.53,-0.05,0.29,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"213",213,-0.08,0.2,-0.54,-0.05,0.29,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"214",214,-0.08,0.2,-0.54,-0.05,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"215",215,-0.1,0.22,-0.6,-0.06,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"216",216,-0.07,0.22,-0.56,-0.04,0.33,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"217",217,-0.12,0.23,-0.66,-0.07,0.28,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"218",218,-0.05,0.2,-0.5,-0.03,0.36,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"219",219,-0.03,0.2,-0.46,-0.02,0.39,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"220",220,-0.04,0.2,-0.48,-0.02,0.37,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"221",221,-0.08,0.21,-0.57,-0.05,0.31,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"222",222,-0.08,0.21,-0.57,-0.05,0.31,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"223",223,-0.1,0.22,-0.61,-0.06,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"224",224,-0.1,0.23,-0.63,-0.06,0.3,-0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"225",225,0.04,0.22,-0.41,0.02,0.53,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"226",226,0.04,0.22,-0.4,0.02,0.54,0,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"227",227,0.08,0.23,-0.36,0.04,0.62,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"228",228,0.17,0.19,-0.14,0.13,0.6,0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
"229",229,0.16,0.19,-0.14,0.13,0.59,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)"
