"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0068...68",-0.48,0.25,-0.98,-0.48,0.01,-0.48,"Phylogenetic"
"fitted.Predictor.0069...69",-0.45,0.25,-0.95,-0.45,0.04,-0.45,"Phylogenetic"
"fitted.Predictor.0070...70",-0.33,0.28,-0.88,-0.33,0.22,-0.33,"Phylogenetic"
"fitted.Predictor.0071...71",-0.19,0.28,-0.74,-0.19,0.37,-0.19,"Phylogenetic"
"fitted.Predictor.0072...72",-0.95,0.22,-1.38,-0.95,-0.51,-0.95,"Phylogenetic"
"fitted.Predictor.0073...73",-1.03,0.22,-1.45,-1.03,-0.61,-1.03,"Phylogenetic"
"fitted.Predictor.0074...74",-0.94,0.22,-1.36,-0.94,-0.52,-0.94,"Phylogenetic"
"fitted.Predictor.0075...75",-0.89,0.23,-1.34,-0.89,-0.45,-0.89,"Phylogenetic"
"fitted.Predictor.0076...76",-0.74,0.23,-1.2,-0.74,-0.28,-0.74,"Phylogenetic"
"fitted.Predictor.0077...77",-0.86,0.23,-1.32,-0.86,-0.4,-0.86,"Phylogenetic"
"fitted.Predictor.0078...78",-0.66,0.27,-1.19,-0.66,-0.12,-0.66,"Phylogenetic"
"fitted.Predictor.0079...79",-0.29,0.28,-0.83,-0.29,0.25,-0.29,"Phylogenetic"
"fitted.Predictor.0080...80",-0.79,0.29,-1.35,-0.79,-0.23,-0.79,"Phylogenetic"
"fitted.Predictor.0081...81",-0.88,0.24,-1.36,-0.88,-0.4,-0.88,"Phylogenetic"
"fitted.Predictor.0082...82",-0.96,0.25,-1.44,-0.96,-0.47,-0.96,"Phylogenetic"
"fitted.Predictor.0083...83",-0.73,0.24,-1.21,-0.73,-0.25,-0.73,"Phylogenetic"
"fitted.Predictor.0084...84",-0.89,0.24,-1.37,-0.89,-0.42,-0.89,"Phylogenetic"
"fitted.Predictor.0085...85",-1.01,0.26,-1.52,-1.01,-0.49,-1.01,"Phylogenetic"
"fitted.Predictor.0086...86",-0.51,0.24,-0.99,-0.51,-0.04,-0.51,"Phylogenetic"
"fitted.Predictor.0087...87",-0.55,0.23,-1,-0.55,-0.09,-0.55,"Phylogenetic"
"fitted.Predictor.0088...88",-0.48,0.23,-0.93,-0.48,-0.02,-0.48,"Phylogenetic"
"fitted.Predictor.0089...89",-0.59,0.24,-1.06,-0.59,-0.11,-0.59,"Phylogenetic"
"fitted.Predictor.0090...90",-0.55,0.24,-1.03,-0.55,-0.08,-0.55,"Phylogenetic"
"fitted.Predictor.0091...91",-1.06,0.27,-1.59,-1.06,-0.52,-1.06,"Phylogenetic"
"fitted.Predictor.0092...92",-0.89,0.27,-1.43,-0.89,-0.36,-0.89,"Phylogenetic"
"fitted.Predictor.0093...93",-0.48,0.27,-1.02,-0.49,0.05,-0.49,"Phylogenetic"
"fitted.Predictor.0094...94",-0.42,0.26,-0.92,-0.42,0.09,-0.42,"Phylogenetic"
"fitted.Predictor.0095...95",-0.2,0.21,-0.62,-0.2,0.21,-0.2,"Phylogenetic"
"fitted.Predictor.0096...96",-0.2,0.21,-0.62,-0.2,0.21,-0.2,"Phylogenetic"
"fitted.Predictor.0097...97",-0.28,0.21,-0.7,-0.28,0.14,-0.28,"Phylogenetic"
"fitted.Predictor.0098...98",-0.29,0.21,-0.71,-0.29,0.13,-0.29,"Phylogenetic"
"fitted.Predictor.0099...99",0.05,0.25,-0.43,0.05,0.53,0.05,"Phylogenetic"
"fitted.Predictor.0100...100",-0.01,0.24,-0.49,-0.01,0.47,-0.01,"Phylogenetic"
"fitted.Predictor.0101...101",-0.98,0.25,-1.46,-0.98,-0.5,-0.98,"Phylogenetic"
"fitted.Predictor.0102...102",-1.03,0.25,-1.51,-1.03,-0.55,-1.03,"Phylogenetic"
"fitted.Predictor.0103...103",-0.97,0.26,-1.47,-0.97,-0.47,-0.97,"Phylogenetic"
"fitted.Predictor.0104...104",-0.63,0.24,-1.1,-0.63,-0.16,-0.63,"Phylogenetic"
"fitted.Predictor.0105...105",-0.53,0.24,-1,-0.53,-0.05,-0.53,"Phylogenetic"
"fitted.Predictor.0106...106",-0.75,0.24,-1.22,-0.75,-0.27,-0.75,"Phylogenetic"
"fitted.Predictor.0107...107",-0.86,0.25,-1.35,-0.86,-0.37,-0.86,"Phylogenetic"
"fitted.Predictor.0108...108",-0.45,0.26,-0.96,-0.45,0.07,-0.45,"Phylogenetic"
"fitted.Predictor.0109...109",-1,0.25,-1.5,-1,-0.51,-1,"Phylogenetic"
"fitted.Predictor.0110...110",-1.1,0.25,-1.6,-1.1,-0.6,-1.1,"Phylogenetic"
"fitted.Predictor.0111...111",-0.53,0.26,-1.04,-0.53,-0.03,-0.54,"Phylogenetic"
"fitted.Predictor.0112...112",-0.58,0.26,-1.08,-0.58,-0.08,-0.58,"Phylogenetic"
"fitted.Predictor.0113...113",-0.84,0.22,-1.28,-0.84,-0.4,-0.84,"Phylogenetic"
"fitted.Predictor.0114...114",-0.73,0.22,-1.17,-0.73,-0.29,-0.73,"Phylogenetic"
"fitted.Predictor.0115...115",-0.7,0.23,-1.14,-0.7,-0.25,-0.7,"Phylogenetic"
"fitted.Predictor.0116...116",-0.72,0.21,-1.14,-0.72,-0.3,-0.72,"Phylogenetic"
"fitted.Predictor.0117...117",-0.74,0.21,-1.16,-0.74,-0.32,-0.74,"Phylogenetic"
"fitted.Predictor.0118...118",-0.77,0.23,-1.22,-0.77,-0.32,-0.77,"Phylogenetic"
"fitted.Predictor.0119...119",-0.47,0.23,-0.92,-0.47,-0.02,-0.47,"Phylogenetic"
"fitted.Predictor.0120...120",-0.54,0.23,-0.98,-0.54,-0.09,-0.54,"Phylogenetic"
"fitted.Predictor.0121...121",-0.6,0.23,-1.05,-0.6,-0.15,-0.6,"Phylogenetic"
"fitted.Predictor.0122...122",-0.4,0.21,-0.81,-0.4,0.01,-0.4,"Phylogenetic"
"fitted.Predictor.0123...123",-0.41,0.21,-0.82,-0.41,0,-0.41,"Phylogenetic"
"fitted.Predictor.0124...124",-0.42,0.22,-0.85,-0.42,0.01,-0.42,"Phylogenetic"
"fitted.Predictor.0125...125",-0.96,0.21,-1.37,-0.96,-0.54,-0.95,"Phylogenetic"
"fitted.Predictor.0126...126",-0.88,0.21,-1.3,-0.88,-0.47,-0.88,"Phylogenetic"
"fitted.Predictor.0127...127",-0.76,0.24,-1.23,-0.76,-0.29,-0.76,"Phylogenetic"
"fitted.Predictor.0128...128",-0.88,0.25,-1.37,-0.88,-0.39,-0.88,"Phylogenetic"
"fitted.Predictor.0129...129",-0.87,0.21,-1.28,-0.87,-0.46,-0.87,"Phylogenetic"
"fitted.Predictor.0130...130",-0.85,0.21,-1.26,-0.85,-0.44,-0.85,"Phylogenetic"
"fitted.Predictor.0131...131",-0.94,0.21,-1.36,-0.94,-0.53,-0.94,"Phylogenetic"
"fitted.Predictor.0132...132",-0.76,0.23,-1.2,-0.76,-0.31,-0.76,"Phylogenetic"
"fitted.Predictor.0133...133",-0.79,0.23,-1.24,-0.79,-0.35,-0.79,"Phylogenetic"
"fitted.Predictor.0134...134",-0.89,0.23,-1.35,-0.89,-0.44,-0.89,"Phylogenetic"
"fitted.Predictor.0135...135",-0.88,0.23,-1.34,-0.88,-0.43,-0.88,"Phylogenetic"
"fitted.Predictor.0136...136",-0.96,0.25,-1.45,-0.96,-0.47,-0.96,"Phylogenetic"
"fitted.Predictor.0137...137",-1.08,0.25,-1.58,-1.08,-0.59,-1.08,"Phylogenetic"
"fitted.Predictor.0138...138",-1.13,0.22,-1.57,-1.13,-0.7,-1.13,"Phylogenetic"
"fitted.Predictor.0139...139",-1,0.22,-1.43,-1,-0.58,-1,"Phylogenetic"
"fitted.Predictor.0140...140",-1,0.22,-1.42,-1,-0.57,-1,"Phylogenetic"
"fitted.Predictor.0141...141",-1.26,0.23,-1.7,-1.26,-0.82,-1.26,"Phylogenetic"
"fitted.Predictor.0142...142",-1.11,0.22,-1.55,-1.11,-0.67,-1.11,"Phylogenetic"
"fitted.Predictor.0143...143",-1.1,0.22,-1.54,-1.1,-0.67,-1.1,"Phylogenetic"
"fitted.Predictor.0144...144",-1.1,0.22,-1.54,-1.1,-0.66,-1.1,"Phylogenetic"
"fitted.Predictor.0145...145",-0.99,0.22,-1.43,-0.99,-0.55,-0.99,"Phylogenetic"
"fitted.Predictor.0146...146",-1.13,0.21,-1.53,-1.13,-0.72,-1.13,"Phylogenetic"
"fitted.Predictor.0147...147",-1.11,0.21,-1.51,-1.11,-0.7,-1.11,"Phylogenetic"
"fitted.Predictor.0148...148",-0.87,0.22,-1.31,-0.87,-0.44,-0.88,"Phylogenetic"
"fitted.Predictor.0149...149",-0.9,0.2,-1.3,-0.9,-0.49,-0.9,"Phylogenetic"
"fitted.Predictor.0150...150",-0.81,0.21,-1.21,-0.81,-0.4,-0.81,"Phylogenetic"
"fitted.Predictor.0151...151",-1,0.21,-1.43,-1,-0.58,-1,"Phylogenetic"
"fitted.Predictor.0152...152",-1.26,0.21,-1.67,-1.26,-0.86,-1.26,"Phylogenetic"
"fitted.Predictor.0153...153",-1.24,0.21,-1.65,-1.24,-0.84,-1.24,"Phylogenetic"
"fitted.Predictor.0154...154",-1.25,0.21,-1.66,-1.25,-0.85,-1.25,"Phylogenetic"
"fitted.Predictor.0155...155",-1.39,0.21,-1.8,-1.39,-0.99,-1.39,"Phylogenetic"
"fitted.Predictor.0156...156",-1.41,0.21,-1.82,-1.41,-1.01,-1.41,"Phylogenetic"
"fitted.Predictor.0157...157",-1.29,0.21,-1.7,-1.29,-0.88,-1.29,"Phylogenetic"
"fitted.Predictor.0158...158",-1.33,0.21,-1.74,-1.32,-0.91,-1.32,"Phylogenetic"
"fitted.Predictor.0159...159",-1.33,0.22,-1.77,-1.33,-0.9,-1.33,"Phylogenetic"
"fitted.Predictor.0160...160",-0.98,0.22,-1.42,-0.98,-0.55,-0.98,"Phylogenetic"
"fitted.Predictor.0161...161",-0.93,0.22,-1.36,-0.93,-0.49,-0.93,"Phylogenetic"
"fitted.Predictor.0162...162",-1.13,0.23,-1.58,-1.13,-0.67,-1.12,"Phylogenetic"
"fitted.Predictor.0163...163",-1.05,0.24,-1.51,-1.05,-0.58,-1.05,"Phylogenetic"
"fitted.Predictor.0164...164",-0.69,0.25,-1.18,-0.69,-0.2,-0.69,"Phylogenetic"
"fitted.Predictor.0165...165",-0.66,0.25,-1.16,-0.66,-0.16,-0.66,"Phylogenetic"
"fitted.Predictor.0166...166",-0.63,0.25,-1.13,-0.63,-0.13,-0.63,"Phylogenetic"
"fitted.Predictor.0167...167",-0.66,0.24,-1.13,-0.66,-0.2,-0.66,"Phylogenetic"
"fitted.Predictor.0168...168",-0.6,0.23,-1.05,-0.6,-0.16,-0.6,"Phylogenetic"
"fitted.Predictor.0169...169",-0.68,0.22,-1.11,-0.68,-0.25,-0.68,"Phylogenetic"
"fitted.Predictor.0170...170",-0.71,0.22,-1.14,-0.71,-0.28,-0.71,"Phylogenetic"
"fitted.Predictor.0171...171",-0.69,0.23,-1.14,-0.69,-0.25,-0.69,"Phylogenetic"
"fitted.Predictor.0172...172",-0.32,0.25,-0.82,-0.32,0.17,-0.32,"Phylogenetic"
"fitted.Predictor.0173...173",-0.53,0.26,-1.03,-0.53,-0.02,-0.53,"Phylogenetic"
"fitted.Predictor.0174...174",-0.95,0.26,-1.45,-0.95,-0.45,-0.95,"Phylogenetic"
"fitted.Predictor.0175...175",-0.82,0.24,-1.3,-0.82,-0.34,-0.82,"Phylogenetic"
"fitted.Predictor.0176...176",-0.79,0.24,-1.26,-0.79,-0.31,-0.79,"Phylogenetic"
"fitted.Predictor.0177...177",-0.2,0.21,-0.61,-0.2,0.21,-0.2,"Phylogenetic"
"fitted.Predictor.0178...178",-0.3,0.21,-0.71,-0.3,0.1,-0.3,"Phylogenetic"
"fitted.Predictor.0179...179",-0.39,0.2,-0.79,-0.39,0.02,-0.39,"Phylogenetic"
"fitted.Predictor.0180...180",-0.36,0.2,-0.76,-0.36,0.04,-0.36,"Phylogenetic"
"fitted.Predictor.0181...181",-0.37,0.23,-0.81,-0.37,0.08,-0.37,"Phylogenetic"
"fitted.Predictor.0182...182",-0.28,0.21,-0.69,-0.28,0.14,-0.28,"Phylogenetic"
"fitted.Predictor.0183...183",-0.3,0.21,-0.72,-0.3,0.11,-0.3,"Phylogenetic"
"fitted.Predictor.0184...184",-0.34,0.24,-0.82,-0.34,0.13,-0.34,"Phylogenetic"
"fitted.Predictor.0185...185",-0.58,0.26,-1.09,-0.58,-0.08,-0.58,"Phylogenetic"
"fitted.Predictor.0186...186",-0.41,0.27,-0.93,-0.41,0.12,-0.41,"Phylogenetic"
"fitted.Predictor.0187...187",-0.4,0.27,-0.94,-0.4,0.14,-0.4,"Phylogenetic"
"fitted.Predictor.0188...188",-1.22,0.27,-1.76,-1.22,-0.69,-1.22,"Phylogenetic"
"fitted.Predictor.0189...189",-1.17,0.27,-1.7,-1.17,-0.63,-1.17,"Phylogenetic"
"fitted.Predictor.0190...190",0,0.29,-0.57,0,0.57,0,"Phylogenetic"
"fitted.Predictor.0191...191",0.16,0.29,-0.41,0.16,0.74,0.16,"Phylogenetic"
"fitted.Predictor.0192...192",-0.56,0.26,-1.08,-0.56,-0.04,-0.56,"Phylogenetic"
"fitted.Predictor.0193...193",-0.74,0.26,-1.26,-0.74,-0.22,-0.74,"Phylogenetic"
"fitted.Predictor.0194...194",-0.66,0.29,-1.23,-0.66,-0.1,-0.66,"Phylogenetic"
"fitted.Predictor.0195...195",-0.3,0.29,-0.86,-0.3,0.27,-0.3,"Phylogenetic"
"fitted.Predictor.0196...196",-1.02,0.29,-1.58,-1.02,-0.45,-1.02,"Phylogenetic"
"fitted.Predictor.0197...197",-0.97,0.29,-1.53,-0.97,-0.4,-0.97,"Phylogenetic"
"fitted.Predictor.0198...198",-0.62,0.29,-1.19,-0.62,-0.05,-0.62,"Phylogenetic"
"fitted.Predictor.0199...199",-1.25,0.24,-1.72,-1.25,-0.79,-1.25,"Phylogenetic"
"fitted.Predictor.0200...200",-1.41,0.23,-1.86,-1.41,-0.96,-1.41,"Phylogenetic"
"fitted.Predictor.0201...201",-1.21,0.22,-1.64,-1.21,-0.78,-1.21,"Phylogenetic"
"fitted.Predictor.0202...202",-1.27,0.22,-1.7,-1.27,-0.84,-1.27,"Phylogenetic"
"fitted.Predictor.0203...203",-0.83,0.27,-1.36,-0.83,-0.3,-0.83,"Phylogenetic"
"fitted.Predictor.0204...204",-0.76,0.27,-1.29,-0.76,-0.22,-0.76,"Phylogenetic"
"fitted.Predictor.0205...205",-1.26,0.25,-1.75,-1.26,-0.76,-1.26,"Phylogenetic"
"fitted.Predictor.0206...206",-1.2,0.25,-1.69,-1.2,-0.7,-1.2,"Phylogenetic"
"fitted.Predictor.0207...207",-1.53,0.28,-2.07,-1.53,-0.98,-1.53,"Phylogenetic"
"fitted.Predictor.0208...208",-1.3,0.27,-1.83,-1.3,-0.78,-1.3,"Phylogenetic"
"fitted.Predictor.0209...209",-1.4,0.27,-1.93,-1.4,-0.88,-1.4,"Phylogenetic"
"fitted.Predictor.0210...210",-0.58,0.28,-1.12,-0.58,-0.03,-0.58,"Phylogenetic"
"fitted.Predictor.0211...211",-0.43,0.28,-0.98,-0.43,0.11,-0.43,"Phylogenetic"
"fitted.Predictor.0212...212",-0.57,0.27,-1.1,-0.57,-0.03,-0.57,"Phylogenetic"
"fitted.Predictor.0213...213",-1.1,0.27,-1.63,-1.1,-0.57,-1.1,"Phylogenetic"
"fitted.Predictor.0214...214",-0.35,0.26,-0.85,-0.35,0.15,-0.35,"Phylogenetic"
"fitted.Predictor.0215...215",-0.31,0.26,-0.81,-0.31,0.19,-0.31,"Phylogenetic"
"fitted.Predictor.0216...216",-0.74,0.25,-1.23,-0.74,-0.25,-0.74,"Phylogenetic"
"fitted.Predictor.0217...217",-0.83,0.25,-1.32,-0.83,-0.33,-0.83,"Phylogenetic"
"fitted.Predictor.0218...218",-0.62,0.29,-1.19,-0.62,-0.06,-0.62,"Phylogenetic"
"fitted.Predictor.0219...219",-0.87,0.29,-1.43,-0.87,-0.31,-0.87,"Phylogenetic"
"fitted.Predictor.0220...220",-1.3,0.29,-1.86,-1.3,-0.73,-1.29,"Phylogenetic"
"fitted.Predictor.0221...221",-0.74,0.29,-1.3,-0.74,-0.18,-0.74,"Phylogenetic"
"fitted.Predictor.0222...222",-0.2,0.28,-0.74,-0.2,0.34,-0.2,"Phylogenetic"
"fitted.Predictor.0223...223",-0.22,0.28,-0.76,-0.22,0.32,-0.22,"Phylogenetic"
"fitted.Predictor.0224...224",-0.53,0.28,-1.08,-0.53,0.03,-0.53,"Phylogenetic"
"fitted.Predictor.0225...225",-1.11,0.29,-1.67,-1.11,-0.54,-1.11,"Phylogenetic"
"fitted.Predictor.0226...226",-1.07,0.27,-1.6,-1.07,-0.55,-1.07,"Phylogenetic"
"fitted.Predictor.0227...227",-1.43,0.25,-1.91,-1.43,-0.95,-1.43,"Phylogenetic"
"fitted.Predictor.0228...228",-1.56,0.25,-2.05,-1.56,-1.07,-1.56,"Phylogenetic"
"fitted.Predictor.0229...229",-1.65,0.26,-2.16,-1.65,-1.13,-1.64,"Phylogenetic"
"fitted.Predictor.0230...230",-1.59,0.27,-2.11,-1.59,-1.07,-1.59,"Phylogenetic"
"fitted.Predictor.0231...231",-0.66,0.26,-1.16,-0.66,-0.16,-0.66,"Phylogenetic"
"fitted.Predictor.0232...232",-0.78,0.25,-1.27,-0.78,-0.28,-0.78,"Phylogenetic"
"fitted.Predictor.0233...233",-1.18,0.24,-1.65,-1.18,-0.7,-1.18,"Phylogenetic"
"fitted.Predictor.0234...234",-1.14,0.24,-1.62,-1.14,-0.66,-1.14,"Phylogenetic"
"fitted.Predictor.0235...235",-0.76,0.28,-1.32,-0.76,-0.21,-0.76,"Phylogenetic"
"fitted.Predictor.0236...236",-0.44,0.27,-0.98,-0.44,0.09,-0.44,"Phylogenetic"
"fitted.Predictor.0237...237",-0.74,0.27,-1.27,-0.74,-0.21,-0.74,"Phylogenetic"
"fitted.Predictor.0238...238",-1.12,0.28,-1.67,-1.12,-0.57,-1.12,"Phylogenetic"
"fitted.Predictor.0239...239",-1.11,0.28,-1.66,-1.11,-0.56,-1.11,"Phylogenetic"
"fitted.Predictor.0240...240",-1.73,0.26,-2.25,-1.74,-1.22,-1.74,"Phylogenetic"
"fitted.Predictor.0241...241",-1.73,0.26,-2.25,-1.74,-1.22,-1.74,"Phylogenetic"
"fitted.Predictor.0242...242",-0.07,0.3,-0.65,-0.07,0.51,-0.07,"Phylogenetic"
"fitted.Predictor.0243...243",-0.05,0.3,-0.63,-0.05,0.54,-0.05,"Phylogenetic"
"fitted.Predictor.0244...244",-0.78,0.29,-1.35,-0.78,-0.22,-0.78,"Phylogenetic"
"fitted.Predictor.0245...245",-0.74,0.24,-1.2,-0.74,-0.28,-0.74,"Phylogenetic"
"fitted.Predictor.0246...246",-0.74,0.24,-1.2,-0.74,-0.28,-0.74,"Phylogenetic"
"fitted.Predictor.0247...247",-0.65,0.25,-1.15,-0.65,-0.16,-0.65,"Phylogenetic"
"fitted.Predictor.0248...248",-0.84,0.27,-1.36,-0.84,-0.32,-0.84,"Phylogenetic"
"fitted.Predictor.0249...249",-0.07,0.28,-0.62,-0.07,0.47,-0.07,"Phylogenetic"
"fitted.Predictor.0250...250",-0.05,0.28,-0.6,-0.05,0.5,-0.05,"Phylogenetic"
"fitted.Predictor.0251...251",-0.3,0.27,-0.83,-0.3,0.23,-0.3,"Phylogenetic"
"fitted.Predictor.0252...252",-0.17,0.25,-0.66,-0.17,0.32,-0.17,"Phylogenetic"
"fitted.Predictor.0253...253",-0.26,0.25,-0.75,-0.26,0.23,-0.26,"Phylogenetic"
"fitted.Predictor.0254...254",-0.45,0.25,-0.93,-0.45,0.04,-0.45,"Phylogenetic"
"fitted.Predictor.0255...255",-0.24,0.24,-0.71,-0.24,0.23,-0.24,"Phylogenetic"
"fitted.Predictor.0256...256",-0.33,0.24,-0.79,-0.33,0.14,-0.33,"Phylogenetic"
"fitted.Predictor.0257...257",-0.4,0.26,-0.92,-0.4,0.11,-0.4,"Phylogenetic"
"fitted.Predictor.0258...258",-0.15,0.26,-0.66,-0.15,0.36,-0.15,"Phylogenetic"
"fitted.Predictor.0259...259",-0.31,0.22,-0.74,-0.31,0.12,-0.31,"Phylogenetic"
"fitted.Predictor.0260...260",-0.29,0.22,-0.72,-0.29,0.14,-0.29,"Phylogenetic"
"fitted.Predictor.0261...261",-0.25,0.23,-0.7,-0.25,0.2,-0.25,"Phylogenetic"
